,Education,Marital_Status,Yearly_Income,Recency_(days),Wines,Fruits,Meat,Fish,Sweets,Gold,Discount_Deal,Web_Deal,Catalog_Deal,Store_Deal,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Client_since_(month),Spending,Total_Deal_nondiscount,Children,total_cmp_accepted,Clusters,HasChildren
1938,Bachelor,Couple,28320.0,68,19,1,14,3,2,4,1,1,0,3,8,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,64,23.9,43,4,1,0,4,yes
1939,Bachelor,Single,23763.0,64,22,0,6,6,2,6,1,1,0,3,7,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,37,30.2,42,4,1,0,4,yes
1940,Bachelor,Married,72570.0,67,274,83,216,151,141,224,1,4,6,12,1,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,30,8.3,1089,22,0,0,1,no
1941,Master,Married,34529.0,94,68,6,38,3,6,41,2,2,2,3,7,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,38,27.9,162,7,1,0,2,yes
1942,Bachelor,Single,70792.0,82,344,45,654,104,11,114,2,3,4,10,3,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,63,19.2,1272,17,0,0,3,no
1943,Bachelor,Married,63211.0,3,145,193,459,205,26,145,2,3,8,7,2,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,accepted,32,35.1,1173,18,0,0,3,no
1944,Master,Married,83891.0,24,217,38,350,111,85,15,1,4,7,10,1,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,40,6.5,816,21,1,0,1,yes
1945,Bachelor,Single,36065.0,54,18,7,34,10,2,3,3,3,0,3,8,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,46,21.3,74,6,2,0,2,yes
1946,Bachelor,Couple,39898.0,20,69,8,26,12,7,12,2,3,0,4,7,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,60,13.1,134,7,1,0,2,yes
1947,PhD,Single,51141.0,96,144,0,7,0,0,6,1,3,1,4,5,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,74,17.0,157,8,0,0,2,no
1948,Bachelor,Married,56939.0,19,256,34,103,90,29,49,2,3,3,10,3,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,38,15.6,561,16,1,0,3,yes
1949,Bachelor,Single,80872.0,60,483,72,567,94,12,108,1,4,4,10,1,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,63,0.9,1336,18,0,0,1,no
1950,PhD,Couple,72335.0,2,1285,105,653,28,21,0,1,10,4,8,8,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,accepted,38,29.0,2092,22,0,0,1,no
1951,PhD,Single,61798.0,13,338,4,89,11,8,13,1,4,2,9,4,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,50,13.4,463,15,0,0,3,no
1952,PhD,Single,76842.0,37,605,10,345,84,54,32,1,1,8,7,0,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,64,10.0,1130,16,0,0,1,no
1953,Bachelor,Couple,29478.0,59,8,0,7,3,1,1,1,1,0,3,6,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,38,11.6,20,4,1,0,4,yes
1954,Bachelor,Single,46998.0,55,172,41,86,45,6,27,5,5,3,5,7,accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,58,26.7,377,13,1,1,2,yes
1955,Bachelor,Single,96843.0,60,448,71,951,40,17,17,1,6,11,10,2,not_accepted,not_accepted,accepted,not_accepted,not_accepted,no_complain,accepted,24,20.6,1544,27,0,1,1,no
1956,PhD,Single,56551.0,48,67,4,32,17,2,16,3,2,1,4,4,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,64,6.0,138,7,2,0,3,yes
1957,Master,Married,70053.0,38,512,53,98,81,179,89,3,8,5,10,5,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,49,22.1,1012,23,1,0,3,yes
1958,PhD,Single,71670.0,8,1462,16,128,0,0,160,1,5,3,6,6,not_accepted,accepted,accepted,not_accepted,accepted,no_complain,accepted,52,16.0,1766,14,0,3,3,no
1959,Bachelor,Married,44359.0,19,20,0,14,7,3,1,3,2,0,4,3,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,36,6.6,45,6,2,0,2,yes
1960,Bachelor,Single,40887.0,32,50,4,44,10,10,43,3,3,1,3,9,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,accepted,62,19.1,161,7,2,0,2,yes
1961,Bachelor,Divorced,48877.0,27,102,1,15,2,0,24,1,3,0,4,7,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,48,8.1,144,7,1,0,2,yes
1962,Bachelor,Couple,74485.0,58,499,149,815,173,49,49,1,6,7,12,3,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,67,16.5,1734,25,0,0,1,no
1963,Bachelor,Couple,64474.0,59,381,35,172,56,86,93,2,8,2,10,5,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,42,14.5,823,20,1,0,3,yes
1964,Bachelor,Couple,77226.0,29,631,43,239,128,76,21,2,6,8,12,3,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,51,10.2,1138,26,1,0,1,yes
1965,Bachelor,Single,72643.0,60,526,80,553,123,94,53,1,3,10,7,2,not_accepted,not_accepted,not_accepted,accepted,not_accepted,no_complain,accepted,65,22.4,1429,20,0,1,1,no
1966,Master,Couple,85738.0,41,913,26,376,17,26,13,1,3,6,11,1,not_accepted,accepted,accepted,not_accepted,not_accepted,no_complain,not_accepted,36,11.4,1371,20,0,2,1,no
1967,Bachelor,Divorced,55686.0,27,673,0,199,37,47,26,2,6,3,5,4,accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,48,22.8,982,14,1,1,3,yes
1968,Bachelor,Single,39062.0,28,23,0,9,0,0,12,1,1,0,3,4,accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,31,9.4,44,4,1,1,2,yes
1969,Bachelor,Couple,34600.0,8,199,33,60,8,3,15,5,5,2,5,8,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,accepted,43,24.3,318,12,2,0,2,yes
1970,Bachelor,Married,40794.0,18,261,23,73,4,23,50,2,6,3,5,7,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,39,18.2,434,14,1,0,2,yes
1971,Undergraduate,Married,54690.0,76,111,16,37,7,9,18,3,3,1,5,3,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,43,17.9,198,9,2,0,3,yes
1972,Bachelor,Married,4428.0,0,16,4,12,2,4,321,0,25,0,0,1,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,45,20.0,359,25,1,0,4,yes
1973,Undergraduate,Married,32632.0,32,63,151,137,153,19,53,2,4,4,8,5,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,51,35.2,576,16,0,0,2,no
1974,PhD,Single,38236.0,2,58,0,18,2,0,10,4,3,0,4,7,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,46,15.6,88,7,2,0,2,yes
1975,Bachelor,Married,36781.0,16,29,1,17,0,3,13,1,2,1,2,8,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,accepted,35,2.9,63,5,1,0,2,yes
1976,Master,Single,31385.0,56,3,2,12,0,1,9,1,1,0,2,8,accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,accepted,30,32.1,27,3,1,1,4,yes
1977,Bachelor,Married,24570.0,97,28,34,62,11,14,44,3,4,0,4,9,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,30,22.4,193,8,1,0,4,yes
1978,PhD,Divorced,25509.0,15,40,3,30,10,7,11,3,3,0,3,9,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,accepted,40,27.8,101,6,1,0,4,yes
1979,Bachelor,Married,94642.0,35,879,143,797,106,143,143,0,5,7,9,1,not_accepted,not_accepted,accepted,accepted,not_accepted,no_complain,not_accepted,63,1.0,2211,21,0,2,1,no
1980,Master,Married,58646.0,3,62,1,44,6,5,22,1,2,1,4,4,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,52,15.0,140,7,1,0,3,yes
1981,Bachelor,Single,53201.0,49,280,7,81,20,0,27,8,6,3,5,7,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,39,13.1,415,14,2,0,3,yes
1982,Bachelor,Couple,21994.0,4,9,0,6,3,1,3,1,0,0,3,5,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,57,24.6,22,3,1,0,4,yes
1983,Bachelor,Married,57113.0,45,182,4,33,0,2,42,6,4,1,5,7,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,36,19.2,263,10,2,0,3,yes
1984,Bachelor,Married,51373.0,37,83,2,101,64,26,117,1,3,5,3,4,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,23,18.6,393,11,0,0,2,no
1985,Bachelor,Married,23477.0,39,38,15,54,3,8,29,3,3,0,4,8,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,28,14.5,147,7,1,0,4,yes
1986,Bachelor,Married,58116.0,38,228,19,130,4,11,51,2,3,3,8,2,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,58,8.7,443,14,1,0,3,yes
1987,PhD,Divorced,72968.0,8,1092,37,592,145,37,55,1,5,5,8,3,not_accepted,not_accepted,not_accepted,accepted,not_accepted,no_complain,accepted,51,12.7,1958,18,0,1,1,no
1988,Master,Married,39791.0,89,85,15,27,13,13,21,2,3,1,4,7,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,43,21.4,174,8,1,0,2,yes
1989,Master,Single,91712.0,47,1276,24,746,94,29,48,0,9,7,11,3,not_accepted,not_accepted,accepted,not_accepted,not_accepted,no_complain,accepted,67,14.7,2217,27,0,1,1,no
1990,Bachelor,Single,94472.0,75,1017,33,417,108,100,16,1,5,5,5,5,not_accepted,accepted,accepted,not_accepted,not_accepted,no_complain,not_accepted,56,10.1,1691,15,1,2,1,yes
1991,Bachelor,Couple,13672.0,86,6,2,9,2,1,5,2,1,0,3,8,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,54,20.8,25,4,2,0,4,yes
1992,Undergraduate,Married,96547.0,4,448,21,125,52,101,62,0,7,6,8,2,accepted,not_accepted,accepted,accepted,not_accepted,no_complain,accepted,34,7.4,809,21,0,3,1,no
1993,Bachelor,Married,79205.0,73,504,23,117,179,28,44,1,6,5,4,4,not_accepted,not_accepted,not_accepted,accepted,not_accepted,no_complain,accepted,39,28.5,895,15,0,1,1,no
1994,PhD,Couple,56559.0,46,226,22,133,41,31,31,3,4,3,8,4,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,39,24.5,484,15,1,0,3,yes
1995,PhD,Married,32644.0,38,239,3,141,0,7,23,4,7,1,6,8,accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,41,23.8,413,14,1,1,2,yes
1996,Undergraduate,Single,67506.0,73,90,38,67,33,36,67,1,4,1,6,3,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,34,11.1,331,11,1,0,3,yes
1997,Bachelor,Single,24206.0,66,7,2,8,3,2,3,1,1,0,3,6,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,44,17.2,25,4,1,0,4,yes
1998,PhD,Divorced,28420.0,36,4,2,5,2,0,0,1,1,0,2,6,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,47,12.4,13,3,1,0,4,yes
1999,Bachelor,Married,22979.0,29,16,17,19,20,21,22,3,3,2,2,8,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,accepted,44,31.2,115,7,1,0,4,yes
2000,Bachelor,Single,33279.0,29,10,3,3,0,0,0,1,0,0,3,3,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,48,0.8,16,3,0,0,2,no
2001,Master,Single,46423.0,6,68,0,16,0,0,8,3,2,0,4,7,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,42,15.6,92,6,2,0,2,yes
2002,Bachelor,Married,30368.0,97,35,0,13,2,0,2,2,2,0,3,8,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,37,17.9,52,5,1,0,4,yes
2003,Bachelor,Married,63684.0,61,575,80,428,208,93,80,3,8,4,8,5,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,44,25.5,1464,20,1,0,3,yes
2004,Bachelor,Divorced,41638.0,68,315,0,31,4,0,91,4,5,5,3,8,accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,50,22.9,441,13,1,1,2,yes
2005,PhD,Divorced,68805.0,73,182,2,49,17,13,20,1,3,1,7,2,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,55,15.7,283,11,1,0,3,yes
2006,PhD,Couple,65814.0,90,561,14,113,10,14,35,3,8,2,10,5,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,48,11.0,747,20,1,0,3,yes
2007,Bachelor,Divorced,71964.0,81,587,51,932,180,34,86,1,5,6,5,3,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,56,19.7,1870,16,0,0,1,no
2008,Bachelor,Single,39146.0,1,94,1,33,13,12,12,3,4,0,4,8,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,28,22.8,165,8,1,0,2,yes
2009,Bachelor,Couple,96876.0,79,908,43,735,40,194,21,1,7,7,9,2,not_accepted,accepted,accepted,accepted,not_accepted,no_complain,accepted,37,19.0,1941,23,0,3,1,no
2010,Undergraduate,Married,34445.0,92,228,122,122,208,129,30,6,11,2,8,9,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,33,23.4,839,21,0,0,2,no
2011,Bachelor,Single,68281.0,31,995,112,417,42,48,41,1,2,9,13,5,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,accepted,56,30.2,1655,24,0,0,3,no
2012,Undergraduate,Married,37284.0,46,11,1,2,2,1,6,1,0,0,3,6,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,39,21.4,23,3,2,0,2,yes
2013,Bachelor,Married,36790.0,14,3,3,14,15,21,10,1,2,1,2,9,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,accepted,31,24.2,66,5,0,0,2,no
2014,Bachelor,Couple,27943.0,89,12,1,16,4,1,3,3,2,0,3,8,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,47,20.8,37,5,2,0,4,yes
2015,Bachelor,Divorced,22263.0,31,17,0,2,0,0,2,2,1,0,3,6,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,complain,not_accepted,63,9.2,21,4,2,0,4,yes
2016,Bachelor,Couple,30261.0,75,8,0,5,0,3,6,1,0,0,3,8,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,42,27.6,22,3,3,0,4,yes
2017,Bachelor,Couple,28587.0,42,22,4,17,12,10,13,3,2,0,4,6,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,36,1.0,78,6,1,0,4,yes
2018,Master,Married,43815.0,53,14,10,29,4,7,15,1,2,0,3,6,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,32,20.2,79,5,1,0,2,yes
2019,Bachelor,Married,48195.0,53,106,27,68,52,7,5,6,4,2,5,6,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,58,11.5,265,11,2,0,2,yes
2020,Master,Married,77027.0,23,820,57,242,45,0,11,2,8,3,6,4,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,62,8.1,1175,17,1,0,1,yes
2021,PhD,Married,71322.0,57,753,43,226,69,10,204,2,8,5,13,4,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,49,22.8,1305,26,1,0,3,yes
2022,Master,Married,32765.0,49,13,3,17,7,3,3,2,2,0,4,5,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,35,10.4,46,6,1,0,2,yes
2023,Bachelor,Couple,29672.0,6,9,1,3,0,4,8,1,0,0,3,6,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,49,13.1,25,3,2,0,4,yes
2024,Bachelor,Divorced,23272.0,29,19,3,6,4,2,12,1,1,0,3,4,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,61,14.7,46,4,0,0,4,no
2025,Master,Couple,49912.0,5,520,8,223,32,49,42,4,10,5,7,8,accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,accepted,65,30.2,874,22,1,1,2,yes
2026,Undergraduate,Couple,7500.0,98,5,17,17,13,14,34,4,2,1,3,9,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,29,36.3,100,6,1,0,4,yes
2027,PhD,Single,68117.0,80,618,44,215,0,17,36,2,11,8,4,6,accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,accepted,67,15.1,930,23,1,1,3,yes
2028,Bachelor,Married,67225.0,4,315,35,322,46,7,143,3,7,2,11,5,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,59,13.3,868,20,1,0,3,yes
2029,Bachelor,Married,17649.0,70,15,1,23,0,5,1,3,3,0,3,8,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,38,12.8,45,6,1,0,4,yes
2030,Bachelor,Couple,55914.0,32,384,60,364,119,101,232,4,11,6,8,7,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,39,20.4,1260,25,1,0,3,yes
2031,Bachelor,Married,40059.0,82,110,29,92,28,10,145,1,6,2,3,8,accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,30,15.3,414,11,1,1,2,yes
2032,Bachelor,Couple,60905.0,27,208,17,76,36,17,38,2,3,3,7,2,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,64,19.9,392,13,1,0,3,yes
2033,Bachelor,Married,75330.0,94,555,82,257,93,61,61,4,10,3,12,6,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,37,33.2,1109,25,2,0,1,yes
2034,Bachelor,Single,60689.0,23,240,90,216,63,6,24,4,4,4,10,3,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,63,24.1,639,18,1,0,3,yes
2035,Bachelor,Married,38680.0,97,11,0,36,15,5,12,1,2,0,3,7,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,30,21.4,79,5,1,0,2,yes
2036,Bachelor,Couple,61416.0,25,848,154,323,201,61,78,1,10,3,10,6,accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,32,17.2,1665,23,0,1,3,no
2037,Bachelor,Single,49767.0,92,202,47,197,55,42,149,1,5,4,8,4,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,23,23.1,692,17,0,0,2,no
2038,Bachelor,Single,83273.0,98,433,89,650,16,102,102,10,4,6,9,7,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,44,27.6,1392,19,3,0,1,yes
2039,Bachelor,Married,29009.0,19,6,6,15,10,5,2,2,2,0,3,6,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,33,13.2,44,5,1,0,4,yes
2040,Master,Married,45057.0,80,37,0,7,3,0,3,1,2,0,3,5,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,35,23.9,50,5,1,0,2,yes
2041,Bachelor,Married,37150.0,80,167,37,64,49,34,116,8,4,3,6,7,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,43,26.1,467,13,1,0,2,yes
2042,Bachelor,Single,43020.0,79,45,7,99,4,25,43,3,4,1,4,6,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,44,13.2,223,9,1,0,2,yes
2043,Bachelor,Married,53154.0,50,129,0,21,0,1,7,1,3,1,4,4,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,55,3.9,158,8,1,0,3,yes
2044,Bachelor,Married,65308.0,60,713,0,264,120,80,34,1,7,8,12,4,not_accepted,not_accepted,accepted,accepted,not_accepted,no_complain,not_accepted,41,13.9,1211,27,0,2,3,no
2045,Bachelor,Single,76467.0,44,676,161,426,210,44,58,2,2,5,5,6,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,accepted,44,28.9,1575,12,1,0,1,yes
2046,Undergraduate,Married,81044.0,0,450,26,535,73,98,26,1,5,6,10,1,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,67,12.3,1208,21,0,0,1,no
2047,Bachelor,Married,32871.0,28,22,2,12,0,2,5,1,1,0,3,4,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,63,16.1,43,4,2,0,2,yes
2048,Bachelor,Single,55801.0,35,367,4,51,6,4,95,6,7,2,6,7,not_accepted,not_accepted,not_accepted,accepted,not_accepted,no_complain,not_accepted,39,15.5,527,15,2,1,3,yes
2049,Bachelor,Single,76320.0,49,526,35,214,69,53,35,2,6,3,4,2,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,55,6.4,932,13,1,0,1,yes
2050,Master,Single,36927.0,46,51,0,16,0,0,4,2,3,0,3,8,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,59,10.9,71,6,2,0,2,yes
2051,Bachelor,Couple,48794.0,97,25,0,11,3,0,15,1,1,0,3,4,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,61,6.3,54,4,2,0,2,yes
2052,Bachelor,Single,23478.0,51,28,6,27,12,17,39,1,3,0,3,8,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,49,21.7,129,6,0,0,4,no
2053,Bachelor,Divorced,71128.0,80,958,159,447,20,0,31,3,2,10,12,7,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,41,31.1,1615,24,1,0,3,yes
2054,PhD,Divorced,70179.0,10,532,88,168,69,44,133,3,7,3,13,5,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,38,17.6,1034,23,1,0,3,yes
2055,Bachelor,Married,59462.0,29,724,17,143,0,8,196,2,9,2,12,7,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,64,20.3,1088,23,1,0,3,yes
2056,Master,Couple,52917.5,52,375,42,48,94,66,96,7,4,10,4,3,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,45,19.7,721,18,2,0,3,yes
2057,Bachelor,Couple,38361.0,74,39,0,56,20,8,14,3,3,1,3,7,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,45,12.3,137,7,1,0,2,yes
2058,PhD,Single,56145.3,82,23,0,15,0,2,7,2,3,0,3,6,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,33,19.3,47,6,1,0,3,yes
2059,PhD,Couple,70038.0,54,587,54,348,71,54,130,1,4,4,8,2,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,32,14.4,1244,16,0,0,3,no
2060,Bachelor,Couple,42554.0,93,29,1,11,0,0,0,2,2,0,3,4,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,36,13.2,41,5,2,0,2,yes
2061,Bachelor,Married,67445.0,63,757,80,217,29,80,11,5,9,6,12,6,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,40,25.1,1174,27,1,0,3,yes
2062,Bachelor,Single,67046.0,92,544,35,133,23,151,107,2,4,5,4,2,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,63,19.3,993,13,1,0,3,yes
