,Education,Marital_Status,Yearly_Income,Recency_(days),Wines,Fruits,Meat,Fish,Sweets,Gold,Discount_Deal,Web_Deal,Catalog_Deal,Store_Deal,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Client_since_(month),Spending,Total_Deal_nondiscount,Children,total_cmp_accepted
1515,0,3,51766.0,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,0,34,1.9,275,10,1,0
1516,0,2,55759.0,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,0,52,25.4,854,21,1,0
1517,0,2,33039.0,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,0,36,15.9,78,6,1,0
1518,1,2,37787.0,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,0,42,15.6,106,6,1,0
1519,0,3,27242.0,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,1,44,26.0,106,5,1,0
1520,2,3,87188.0,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0,1,31,22.2,1923,18,0,0
1521,0,0,69930.0,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,0,43,19.5,1662,21,0,0
1522,0,3,37697.0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,38,6.1,84,6,1,0
1523,2,2,37401.0,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0,41,7.0,48,5,1,0
1524,0,3,3502.0,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,41,20.9,5,0,1,0
1525,0,2,58597.0,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,0,38,25.7,733,20,2,0
1526,2,3,82032.0,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0,66,8.0,1234,17,0,0
1527,0,0,28087.0,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,0,56,26.0,112,6,2,0
1528,2,3,74004.0,5,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0,0,1,27,10.3,1658,14,0,2
1529,0,0,19740.0,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,0,54,21.6,55,5,1,0
1530,3,2,57036.0,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,0,39,26.0,1513,22,1,1
1531,3,0,53083.0,65,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0,0,56,19.8,271,11,2,1
1532,2,2,69283.0,41,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0,0,0,39,6.7,904,23,1,0
1533,1,3,46098.0,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,1,39,28.8,120,7,2,0
1534,3,2,23331.0,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,0,26,33.2,103,6,1,0
1535,3,3,23331.0,97,104,20,101,24,15,5,6,5,1,5,9,0,0,0,0,0,0,0,26,32.2,269,11,1,0
1536,0,3,9255.0,91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,0,25,12.5,22,4,1,0
1537,2,3,67786.0,0,431,82,441,80,20,102,1,3,6,6,1,0,0,0,0,0,0,1,55,17.9,1156,15,0,0
1538,2,2,71969.0,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,0,43,26.9,1086,16,1,1
1539,1,3,59235.0,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,0,47,13.2,1128,25,1,0
1540,0,0,31928.0,5,33,4,24,4,2,5,2,3,0,4,7,0,0,0,0,0,0,0,25,9.3,72,7,1,0
1541,1,0,74881.0,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,53,17.2,964,23,2,0
1542,0,2,65819.0,99,267,38,701,149,165,63,1,5,4,10,3,0,0,0,0,0,0,0,36,25.4,1383,19,0,0
1543,2,3,51411.0,81,14,0,3,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,61,19.5,18,3,3,0
1544,0,1,51983.0,95,631,0,115,10,7,30,3,9,2,10,7,0,0,0,0,0,0,0,50,28.4,793,21,1,0
1545,1,0,42386.0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,28,23.9,100,6,1,0
1546,3,2,30390.0,5,10,12,12,25,1,20,1,2,0,3,6,0,0,0,0,0,0,0,27,23.0,80,5,0,0
1547,0,3,30983.0,50,51,4,50,12,1,49,1,4,0,3,8,0,0,0,0,0,0,1,51,28.0,167,7,0,0
1548,0,3,66033.0,76,293,35,179,46,59,65,2,8,3,7,7,0,0,0,0,0,0,0,57,23.7,677,18,1,0
1549,3,2,37284.0,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,39,21.4,23,3,2,0
1550,1,1,57530.0,68,50,1,27,6,7,1,1,1,1,4,1,0,0,0,0,0,0,0,63,12.9,92,6,1,0
1551,3,2,76800.0,33,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0,0,49,5.0,641,15,0,0
1552,0,2,63943.0,50,423,184,368,13,97,21,1,6,4,6,5,0,0,0,0,0,0,0,58,35.2,1106,16,1,0
1553,0,0,76081.0,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,52,7.4,1033,13,0,1
1554,0,2,67445.0,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,40,25.1,1174,27,1,0
1555,1,2,37054.0,89,12,1,6,0,1,5,2,1,0,3,7,0,0,0,0,0,0,0,47,15.7,25,4,2,0
1556,1,0,47175.0,81,167,2,44,6,2,19,7,4,2,4,8,1,0,0,0,0,0,1,52,26.5,240,10,2,1
1557,0,1,31859.0,77,3,1,3,8,0,5,1,1,0,2,7,0,0,0,0,0,0,0,38,18.8,20,3,1,0
1558,0,1,27215.0,50,30,5,22,8,9,28,4,2,1,4,6,0,0,0,0,0,0,0,53,23.6,102,7,3,0
1559,2,1,70179.0,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,38,17.6,1034,23,1,0
1560,0,2,39922.0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,31,22.8,156,7,1,0
1561,1,2,49681.0,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,38,21.0,458,15,2,0
1562,0,2,24645.0,16,5,3,4,4,1,0,1,1,0,2,8,0,0,0,0,0,0,0,26,36.2,17,3,1,0
1563,0,1,79865.0,12,71,99,278,185,121,38,1,5,10,5,1,0,0,0,0,0,0,0,60,6.5,792,20,1,0
1564,0,2,44322.0,30,46,0,40,3,0,3,2,3,0,3,8,0,0,0,0,0,0,0,29,6.6,92,6,1,0
1565,0,3,47958.0,8,268,11,88,15,3,22,2,6,3,5,5,0,0,0,0,0,0,0,62,23.7,407,14,1,0
1566,1,3,63972.0,93,928,63,254,0,12,12,4,5,4,10,4,0,1,0,0,0,0,0,50,35.1,1269,19,1,1
1567,0,0,75315.0,14,459,15,171,142,23,31,2,5,4,12,2,0,0,0,0,0,0,0,60,8.7,841,21,1,0
1568,2,2,55517.0,53,483,0,108,0,6,36,5,11,1,6,9,0,0,0,0,0,0,1,64,27.5,633,18,2,0
1569,2,2,75283.0,26,733,9,180,12,19,66,11,6,3,5,4,0,0,0,0,0,0,0,57,21.5,1019,14,3,0
1570,2,3,82800.0,23,1006,22,115,59,68,45,1,7,6,12,3,0,0,1,1,0,0,1,68,25.6,1315,25,0,2
1571,0,2,38998.0,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,0,60,34.2,54,5,2,0
1572,1,3,90638.0,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,1,23,10.7,2525,17,0,1
1573,1,2,27161.0,41,7,4,23,7,0,11,1,1,0,3,7,0,0,0,0,0,0,0,28,14.3,52,4,1,0
1574,0,2,42014.0,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,1,37,28.9,436,14,1,0
1575,2,0,38201.0,19,233,0,23,0,0,12,4,5,1,5,8,0,0,0,0,0,0,0,54,21.4,268,11,1,0
1576,0,0,45203.0,4,35,3,67,10,8,24,1,3,1,3,6,0,0,0,0,0,0,1,32,9.4,147,7,2,0
1577,2,0,81574.0,89,1252,0,465,46,35,0,1,4,5,8,1,0,1,1,0,0,0,0,67,8.2,1798,17,0,2
1578,0,2,34935.0,71,34,4,66,3,10,20,1,2,1,4,7,0,0,0,0,0,0,0,22,18.6,137,7,0,0
1579,1,3,60482.0,81,255,43,134,37,14,24,1,7,2,7,7,0,0,0,0,0,0,0,38,23.6,507,16,1,0
1580,0,0,34633.0,31,8,1,5,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,58,11.4,15,3,3,0
1581,1,0,78093.0,53,368,32,639,13,43,10,1,4,7,5,1,0,0,0,0,0,0,0,67,13.8,1105,16,0,0
1582,0,1,82460.0,78,255,47,573,52,32,15,1,5,3,6,1,0,0,0,0,0,0,0,64,22.9,974,14,0,0
1583,1,0,45903.0,80,33,8,10,2,10,3,2,2,1,3,4,0,0,0,0,0,0,0,48,8.4,66,6,1,0
1584,0,1,81361.0,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,0,1,27,10.3,778,26,0,0
1585,2,1,35860.0,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,1,41,7.5,49,4,2,1
1586,1,0,40442.0,52,45,12,52,25,22,13,4,3,1,4,7,0,0,0,0,0,0,1,62,28.8,169,8,2,0
1587,0,2,61482.0,39,48,58,68,16,66,43,1,3,2,6,2,0,0,0,0,0,0,0,49,6.2,299,11,0,0
1588,0,2,34968.0,11,158,6,45,8,2,2,7,3,2,5,7,0,0,0,0,0,0,0,34,15.1,221,10,1,0
1589,0,2,75794.0,33,754,160,625,63,32,48,1,7,5,12,3,0,0,0,1,0,0,0,27,12.4,1682,24,0,1
1590,2,0,31497.0,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,0,52,31.1,155,8,1,0
1591,0,2,74268.0,83,199,66,315,97,174,41,1,4,3,5,2,0,0,0,0,0,0,0,59,22.8,892,12,0,0
1592,3,0,13724.0,43,2,7,5,2,15,27,1,2,0,2,9,1,0,0,0,0,0,0,26,28.4,58,4,1,1
1593,1,0,45143.0,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,49,16.4,311,12,1,0
1594,2,3,52569.0,54,85,0,3,0,0,7,1,2,0,4,3,0,0,0,0,0,0,0,47,8.0,95,6,1,0
1595,2,3,48432.0,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,0,1,41,26.8,424,14,1,0
1596,1,0,17144.0,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,54,10.6,47,7,2,0
1597,0,3,36108.0,68,141,8,129,3,11,47,3,7,1,4,9,1,0,0,0,0,0,0,30,14.7,339,12,1,1
1598,0,2,76445.0,2,739,107,309,140,80,35,1,2,5,13,6,0,0,0,0,0,0,0,43,27.5,1410,20,1,0
1599,2,2,36663.0,40,18,0,6,3,3,5,1,1,1,3,2,0,0,0,0,0,0,0,39,8.3,35,5,1,0
1600,1,2,53843.0,64,378,0,88,19,4,73,4,8,5,3,7,0,0,0,0,0,0,0,49,18.4,562,16,1,0
1601,1,2,90226.0,26,1083,108,649,253,151,108,1,4,7,12,2,0,0,0,1,0,0,0,58,27.5,2352,23,0,1
1602,1,1,70638.0,69,1016,12,215,16,12,63,1,4,5,10,3,0,1,0,0,0,0,0,59,24.1,1334,19,0,1
1603,0,0,44512.0,57,23,1,6,0,0,2,2,1,0,3,4,0,0,0,0,0,0,0,54,16.3,32,4,2,0
1604,0,2,27116.0,78,12,1,21,2,2,3,2,2,0,3,7,0,0,0,0,0,0,0,53,11.0,41,5,2,0
1605,2,2,54072.0,71,35,0,4,0,0,0,1,2,0,2,8,0,0,0,0,0,0,0,51,17.4,39,4,2,0
1606,0,2,71855.0,59,548,31,422,0,112,28,4,5,5,11,3,0,0,0,0,0,0,0,37,23.8,1141,21,1,0
1607,3,3,51250.0,28,342,32,230,34,32,40,5,10,5,4,9,1,0,0,0,0,0,0,24,21.4,710,19,1,1
1608,1,2,60432.0,61,365,3,15,4,3,11,5,7,2,5,6,0,0,0,0,0,0,0,41,4.0,401,14,1,0
1609,2,2,65526.0,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,0,50,1.9,506,16,1,0
1610,0,3,68655.0,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0,26,27.1,1538,20,0,0
1611,3,2,12393.0,38,5,6,15,11,7,13,1,2,0,3,9,0,0,0,0,0,0,0,36,33.1,57,5,0,0
1612,0,3,64509.0,19,836,185,575,24,25,77,1,6,3,9,4,1,0,0,0,0,0,1,24,16.7,1722,18,0,1
1613,0,3,33955.0,92,100,2,128,23,7,10,4,5,1,5,8,0,0,0,0,0,0,0,39,16.0,270,11,1,0
1614,0,2,31353.0,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,1,37,12.2,31,4,2,0
1615,0,2,55434.0,21,238,115,215,169,69,76,3,5,3,13,4,0,0,0,0,0,0,0,30,20.0,882,21,1,0
1616,0,0,28359.0,35,6,0,5,2,1,2,1,1,0,2,7,0,0,0,0,0,0,0,31,14.3,16,3,1,0
1617,0,3,57100.0,9,158,11,99,15,11,17,2,3,2,7,3,0,0,0,0,0,0,0,27,7.6,311,12,1,0
1618,0,2,69139.0,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,49,11.3,227,10,1,0
1619,1,2,52973.0,92,856,0,76,12,9,199,7,9,6,9,8,0,0,0,0,0,0,0,58,29.1,1152,24,1,0
1620,2,0,51717.0,55,98,1,17,0,1,5,1,3,0,4,7,0,1,0,0,0,0,0,49,16.6,122,7,1,1
1621,0,2,18793.0,14,4,16,20,0,17,20,3,2,0,4,8,0,0,0,0,0,0,0,43,13.2,77,6,1,0
1622,3,0,66664.0,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,0,32,27.6,1289,18,0,0
1623,0,3,50664.0,64,313,8,104,6,4,126,9,8,1,6,9,0,0,0,0,0,0,0,55,23.8,561,15,2,0
1624,0,0,54414.0,49,109,18,16,24,26,18,4,3,1,5,4,0,0,0,0,0,0,0,51,23.6,211,9,2,0
1625,2,2,54549.0,8,216,2,6,0,0,9,2,5,1,4,7,0,0,0,0,0,0,0,62,10.1,233,10,1,0
1626,2,3,47111.0,35,595,71,153,120,112,41,6,3,2,10,9,0,0,0,0,0,0,0,43,29.1,1092,15,1,0
1627,2,1,41003.0,11,123,133,142,71,44,88,1,6,2,8,6,0,0,0,0,0,0,0,51,21.8,601,16,0,0
1628,0,0,19444.0,8,16,0,23,3,2,10,3,4,1,2,7,0,0,0,0,0,0,1,32,10.4,54,7,1,0
1629,3,0,36301.0,53,11,12,35,3,5,12,1,3,0,3,7,0,0,0,0,0,0,0,38,14.4,78,6,1,0
1630,2,0,73059.0,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0,67,16.2,1095,25,1,0
1631,2,0,42731.0,64,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0,0,0,45,14.5,244,10,1,0
1632,2,2,52854.0,43,105,0,10,0,1,0,2,2,1,4,5,0,0,0,0,0,0,0,55,9.4,116,7,2,0
1633,0,0,22775.0,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,36,18.7,15,3,1,0
1634,2,0,46681.0,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,66,16.9,425,14,2,0
1635,2,2,59821.0,11,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0,0,59,13.1,734,20,1,0
1636,0,1,50002.0,21,443,5,71,21,16,82,2,8,2,7,7,0,0,0,0,0,0,0,60,18.7,638,17,1,0
1637,0,2,69755.0,23,217,77,373,111,23,93,1,3,6,12,1,0,0,0,0,0,0,0,69,23.0,894,21,0,0
1638,0,2,44078.0,17,24,1,10,2,0,4,2,2,0,3,5,0,0,0,0,0,0,0,45,6.5,41,5,2,0
1639,1,0,30560.0,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,0,38,18.4,31,4,1,0
1640,1,0,35924.0,56,8,0,14,2,3,7,1,1,0,3,5,0,0,0,0,0,0,0,45,9.4,34,4,2,0
1641,2,1,64140.0,71,1459,0,61,0,15,215,5,2,5,6,5,1,0,1,0,1,0,1,50,15.5,1750,13,2,3
1642,0,0,56386.0,51,230,48,214,13,32,75,8,9,1,7,9,0,0,0,0,0,0,0,33,26.5,612,17,2,0
1643,3,0,24594.0,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,0,35,14.8,29,4,1,0
1644,3,0,75774.0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,33,11.0,823,20,1,0
1645,1,1,39228.0,1,7,1,6,0,3,3,1,0,0,3,4,0,0,0,0,0,0,0,54,15.1,20,3,0,0
1646,1,2,58494.0,56,298,7,68,4,0,19,2,6,2,6,6,0,0,0,0,0,0,0,40,12.8,396,14,1,0
1647,0,3,58684.0,71,479,35,179,28,7,85,1,5,3,12,2,0,1,0,0,0,0,0,33,6.6,813,20,0,1
1648,0,1,57136.0,18,267,140,599,34,12,127,1,7,5,7,6,0,0,0,0,0,0,1,47,19.7,1179,19,0,0
1649,2,3,56551.0,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,64,6.0,138,7,2,0
1650,0,2,22448.0,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,0,32,10.3,55,6,1,0
1651,0,3,82014.0,48,980,37,265,35,163,31,1,3,6,12,6,0,0,0,0,0,0,1,53,28.8,1511,21,0,0
1652,0,3,34213.0,2,50,4,28,6,3,26,3,3,1,2,9,0,0,0,0,0,0,1,51,30.2,117,6,2,0
1653,0,0,157146.0,13,1,0,1725,2,1,1,0,0,28,0,1,0,0,0,0,0,0,0,37,20.4,1730,28,0,0
1654,2,3,25358.0,57,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,0,67,17.6,32,4,1,0
1655,1,3,35544.0,77,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,0,36,5.0,67,5,1,0
1656,1,0,36634.0,0,213,9,76,4,3,30,3,5,2,5,7,0,0,0,0,0,0,0,60,19.4,335,12,1,0
1657,2,2,62670.0,57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,0,60,11.1,825,21,1,0
1658,3,0,50334.0,24,284,16,160,84,16,134,6,7,4,6,6,0,0,0,0,0,0,0,42,17.5,694,17,1,0
1659,0,3,72066.0,55,1003,34,536,134,51,34,1,4,6,6,2,0,0,1,1,0,0,1,33,6.4,1792,16,0,2
1660,2,3,50729.0,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,0,56,23.1,496,15,2,0
1661,0,0,34916.0,89,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,0,46,19.8,231,9,2,0
1662,0,1,64892.0,77,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,0,38,7.2,902,22,1,0
1663,0,3,43602.0,45,19,5,12,10,3,19,3,3,1,2,6,0,0,0,0,0,0,0,48,3.0,68,6,2,0
1664,2,3,33996.0,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0,25,13.9,71,5,0,0
1665,3,3,41473.0,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,0,29,18.7,76,5,1,0
1666,2,2,63246.0,60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,0,47,16.6,772,21,2,0
1667,2,2,36732.0,71,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0,0,55,12.2,47,6,2,0
1668,2,2,69084.0,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,0,44,13.6,1586,23,1,0
1669,2,2,77766.0,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,47,22.6,1529,32,1,1
1670,2,3,37929.0,49,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,0,1,29,17.3,265,11,0,2
1671,0,0,86610.0,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,0,63,20.0,1603,17,0,0
1672,1,2,80141.0,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,0,1,28,14.2,2091,21,0,1
1673,3,2,72635.0,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,59,22.2,981,20,0,1
1674,0,2,69016.0,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,0,44,25.6,1533,30,1,0
1675,3,0,20193.0,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,0,23,25.4,82,6,0,0
1676,0,2,27573.0,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,0,39,21.5,244,10,1,0
1677,3,3,15862.0,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,0,35,18.4,36,4,1,0
1678,2,2,49544.0,0,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,0,38,13.1,404,14,1,0
1679,0,2,33228.0,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,0,34,11.4,71,5,1,0
1680,0,0,70440.0,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,0,36,16.9,1572,22,0,1
1681,0,0,38232.0,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,0,43,11.6,122,7,2,0
1682,2,2,22554.0,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,0,59,34.2,41,6,2,0
1683,2,2,23536.0,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,31,9.0,10,3,1,0
1684,0,2,49413.0,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,0,62,14.4,304,11,1,0
1685,0,2,42231.0,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,0,45,9.4,37,4,2,0
1686,1,1,78789.0,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,1,34,29.2,1754,15,0,0
1687,0,0,56534.0,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,1,46,17.5,815,21,1,2
1688,0,3,58350.0,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,0,43,21.3,1001,23,1,0
1689,0,3,81217.0,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,25,17.7,1157,21,0,0
1690,0,3,49090.0,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,0,63,17.7,688,18,1,0
1691,1,1,61787.0,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,0,27,19.1,1319,18,0,0
1692,2,2,18169.0,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,29,22.7,21,3,1,0
1693,3,3,24336.0,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0,33,28.5,31,3,1,0
1694,0,2,18222.0,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,0,24,24.3,67,5,0,0
1695,0,1,62335.0,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,0,62,19.6,708,19,1,0
1696,3,0,42033.0,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,0,43,27.8,25,3,2,0
1697,2,2,86580.0,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,0,31,22.4,746,11,0,1
1698,2,1,41437.0,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,57,27.7,32,4,2,0
1699,1,3,73705.0,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0,63,8.1,1695,23,2,0
1700,0,2,61064.0,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,0,38,28.4,1080,23,1,0
1701,1,2,38452.0,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,59,9.2,72,6,2,0
1702,0,3,18358.0,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,0,25,13.5,57,7,1,0
1703,2,0,55012.0,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,41,9.5,660,19,1,0
1704,3,0,9722.0,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,1,41,35.2,103,7,1,0
1705,2,2,38175.0,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,0,30,15.5,153,8,1,0
1706,1,0,58656.0,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,0,58,27.7,1220,28,1,1
1707,0,0,52117.0,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,0,49,28.9,279,11,1,0
1708,0,2,64813.0,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0,36,11.1,745,19,1,0
1709,2,2,54222.0,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,0,41,12.1,264,11,1,0
1710,0,2,83512.0,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,1,28,6.6,2157,21,0,4
1711,1,2,77520.0,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,1,55,16.3,1526,22,1,3
1712,0,0,41154.0,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,0,36,16.1,69,5,1,0
1713,0,2,80398.0,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,0,48,27.0,1597,25,0,1
1714,3,3,18746.0,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,0,22,7.2,64,6,1,0
1715,0,0,35196.0,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,0,30,25.9,497,12,1,0
1716,0,3,60230.0,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,58,19.7,1067,15,1,0
1717,0,2,22108.0,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,0,37,4.9,31,5,2,0
1718,0,0,44392.0,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,0,40,20.0,211,9,2,0
1719,2,2,55424.0,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,1,38,25.5,877,21,1,1
1720,0,2,17688.0,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,0,35,23.9,11,3,1,0
1721,2,2,92491.0,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,1,31,24.2,2034,24,0,3
1722,0,3,90273.0,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,1,23,12.7,1991,18,0,3
1723,2,3,82571.0,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0,52,11.0,1686,24,0,1
1724,2,3,38513.0,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,1,32,11.2,324,12,1,0
1725,1,3,16653.0,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,1,35,8.6,69,6,1,0
1726,0,0,42586.0,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,59,26.4,252,11,2,0
1727,3,3,23529.0,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,49,18.3,54,4,1,0
1728,1,0,74881.0,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,53,17.2,964,23,2,0
